OWNER_ID,OWNER_AGE,OWNER_GENDER,DISTRICT,DISTRICT_QUARTER,BREED1,BREED1_MIXED,BREED2,BREED2_MIXED,DOG_BIRTH_YEAR,DOG_GENDER,COLOR
88965,51-60,female,7,71,Labrador Retriever,,,,2010,male,brown
88974,61-70,male,9,92,Labrador Retriever,,,,2005,male,black
88976,21-30,female,8,81,Löwchen,,,,2005,female,gray / beige
88980,71-80,male,12,122,Shih Tzu,,,,2005,male,black-and-white
88981,61-70,female,4,41,Mischling klein,,,,2006,male,black / brown
88986,51-60,male,3,31,Mischling klein,,,,2005,female,tan
88988,61-70,female,9,91,Toypudel,,,,2003,female,White
88993,41-50,female,7,72,Dackel,Mixed,,,2005,female,black / brown
88995,51-60,female,7,71,West Highland White Terrier,,,,2005,female,White
88996,61-70,female,6,61,Mischling klein,,,,2006,female,tricolor
88997,51-60,male,11,115,Schäfer,Mixed,,,2005,female,black / beige
88998,51-60,female,10,102,Goldendoodle,,,,2014,female,cream
88999,41-50,female,5,51,Pudel,,,,2005,male,White Brown
89000,41-50,female,1,11,Husky,Mixed,,,2004,male,blond color
89003,31-40,female,6,63,Beauceron,,,,2005,male,black red
89008,51-60,male,10,101,Basenji,,,,2005,male,tricolor
89011,51-60,female,10,101,Bolonka Zwetna,,Toypudel,,2013,male,black
89015,41-50,female,10,101,Zwergpinscher,,,,1999,male,black
89016,71-80,female,7,72,Belgischer Schäfer,Mixed,,,2005,female,tan
89017,61-70,female,6,61,Hirtenhund,Mixed,,,2005,female,black / white / brown
89018,21-30,female,2,21,Schnauzer,,Labrador Retriever,,2005,female,black
89023,61-70,female,9,91,Tibet Terrier,,,,2009,female,tricolor
89025,51-60,female,3,31,Eurasier,,,,2006,female,Gray
89027,51-60,male,9,91,Deutscher Schäfer,,,,2002,male,black / brown
89029,41-50,male,6,61,Schweizer Niederlaufhund,,,,2008,male,White Brown
89031,51-60,female,10,102,Collie,Mixed,,,2000,male,White Brown
89032,41-50,female,3,31,Mops,,,,2005,male,beige / black
89033,51-60,male,11,119,Mischling klein,,,,2007,female,black / brown
89033,51-60,male,11,119,Jack Russel Terrier,,,,2011,male,tricolor
89034,31-40,female,11,119,Jack Russel Terrier,,,,2004,male,tricolor
89034,31-40,female,11,119,Jack Russel Terrier,,,,2008,female,tricolor
89038,41-50,female,3,34,Jack Russel Terrier,,,,2006,female,tricolor
89045,51-60,female,11,111,Deutscher Schäfer,,,,2005,male,black / brown
89047,51-60,female,7,73,Schapendoes,,,,2005,male,black / gray
89048,51-60,female,3,34,Mops,,,,2005,male,black
89050,41-50,male,11,111,Mischling klein,,,,2006,female,beige
89055,51-60,male,11,111,Yorkshire Terrier,Mixed,,,2003,female,black / brown / gray
89058,71-80,male,8,83,Deutscher Schäfer,,,,2006,female,black yellow
89059,61-70,female,6,63,Mops,,,,2010,male,beige
89062,31-40,male,6,63,American Bulldog,,,,2002,male,brown / white
89063,51-60,male,4,42,Jack Russel Terrier,,,,2003,female,white / black / brown
89063,51-60,male,4,42,Zwergpinscher,,Rehpinscher,,2012,male,black-and-white
89065,41-50,male,3,31,Podenco,,,,2003,male,White Brown
89067,51-60,female,12,122,Podenco,Mixed,,,2005,female,black / brown
89069,31-40,female,2,23,Schäfer,,Husky,,2000,female,tan
89070,41-50,female,7,73,Galgo Español,Mixed,,,2003,female,blond color
89071,41-50,male,4,42,Mops,,,,2006,male,brown
89076,51-60,female,8,83,Flat Coated Retriever,,,,2006,male,black
89080,41-50,female,2,21,Jack Russel Terrier,,,,2004,female,tricolor
89081,51-60,male,3,34,Beauceron,,,,2015,female,Red Black
89083,61-70,female,9,91,Mischling klein,,,,2007,female,White black
89086,71-80,male,11,115,Chihuahua,,,,2004,male,brown
89089,71-80,female,6,61,Münsterländer,,,,2006,male,brown / white
89090,61-70,female,12,122,Labrador Retriever,,,,2004,male,golden
89092,61-70,male,7,71,Mischling klein,,,,2005,female,tan
89094,51-60,male,9,92,Parson Jack Russell Terrier,,,,2005,male,Red White
89099,41-50,female,9,92,Schäfer,Mixed,,,2003,male,black yellow
89100,51-60,male,9,92,Jack Russel Terrier,,,,2005,male,tricolor
89102,61-70,female,11,115,Yorkshire Terrier,,,,2011,female,blue / tan
89106,41-50,female,7,74,Labrador Retriever,,,,2006,female,black
89110,41-50,female,7,72,Parson Jack Russell Terrier,,,,2006,female,tricolor
89113,51-60,female,7,74,Labrador Retriever,,,,2006,female,yellow
89115,51-60,female,9,92,Podenco,,,,2012,male,red
89118,31-40,female,5,51,Husky,,,,2005,female,beige / white
89120,71-80,female,12,122,Dalmatiner,,,,2006,female,brown / white
89127,51-60,female,11,115,Kromfohrländer,,,,2006,male,White Brown
89127,51-60,female,11,115,Miniature Australien Shepard,,,,2012,male,tricolor
89130,51-60,male,11,111,Husky,,Schäfer,,2003,female,gray / beige
89135,31-40,female,5,51,Schäfer,Mixed,,,2005,female,tricolor
89137,71-80,female,8,81,Zwergpudel,,,,2005,female,apricot
89139,41-50,male,2,24,Italienisches Windspiel,,,,2013,female,Gray
89141,41-50,female,12,121,Jack Russel Terrier,Mixed,,,2006,female,black-and-white
89143,41-50,female,12,121,Pekingese,,,,2006,female,tan
89145,51-60,female,12,121,Golden Retriever,,Berner Sennenhund,,2011,male,cream
89148,61-70,female,2,21,Hirtenhund,Mixed,,,2005,female,brown / white
89151,31-40,female,2,23,Chihuahua,,,,2006,female,black-and-white
89153,21-30,female,12,122,Boxer,,Appenzeller,,2006,female,white / beige
89154,61-70,male,4,44,Jack Russel Terrier,,Schnauzer,,2006,male,black / brown / white
89158,61-70,male,4,41,Chihuahua,,,,2005,male,beige
89158,61-70,male,4,41,Chihuahua,,,,2005,male,beige
89160,61-70,female,7,74,Coton de Tulear,,,,2006,female,White
89161,41-50,male,11,115,Belgischer Schäfer,Mixed,,,2004,female,tan
89166,81-90,female,7,73,Malteser,,,,2001,female,White
89166,81-90,female,7,73,Malteser,,,,2006,male,White
89168,51-60,female,7,71,Lagotto Romagnolo,,,,2006,male,brown
89169,71-80,female,11,119,Havaneser,,,,2006,male,black-and-white
89176,51-60,female,10,101,Yorkshire Terrier,Mixed,,,2005,female,black / brown
89177,31-40,female,3,31,Chihuahua,,,,2004,male,White Brown
89180,51-60,female,8,81,Jack Russel Terrier,,,,2006,male,tricolor
89187,41-50,female,10,101,Yorkshire Terrier,,,,2006,male,black / brown
89190,51-60,female,2,21,Cairn Terrier,,,,2006,male,beige / red
89193,41-50,male,9,92,Riesenschnauzer,,,,2006,female,black
89194,41-50,female,11,119,Dogo Canario,,,,2012,male,brown
89195,41-50,female,10,101,Mischling klein,,,,2001,male,White
89201,51-60,female,4,42,Pekingese,,,,2002,female,brown / gold
89203,31-40,male,9,92,American Staffordshire Terrier,,Pit Bull Terrier,,2006,female,gold / white
89206,31-40,male,9,91,Malteser,,,,2005,female,White
89207,61-70,female,9,91,Pinscher,Mixed,,,2005,female,tan
89208,61-70,female,7,73,Mischling klein,,,,2008,female,tricolor
89209,31-40,female,10,101,Chihuahua,,,,2006,male,black
89209,31-40,female,10,101,Chihuahua,,,,2005,male,beige / brown
89212,41-50,female,11,115,Tibet Terrier,Mixed,,,2006,female,beige
89219,61-70,female,11,111,Chihuahua,,,,2003,female,black / brown
89221,31-40,male,4,42,Belgischer Schäfer,Mixed,,,2006,female,black-and-white
89222,51-60,female,6,61,Golden Retriever,,,,2006,female,blond color
89227,71-80,male,9,92,Chihuahua,,,,2012,female,beige / black
89240,61-70,male,11,115,Yorkshire Terrier,,,,2006,female,gray / silver
89247,31-40,male,7,73,Rottweiler,,,,2006,male,black / brown
89249,51-60,female,7,74,Deutscher Schäfer,,,,2003,female,black / brown
89250,31-40,female,3,31,Weimaraner,,,,2006,female,gray / brown
89250,31-40,female,3,31,Chihuahua,Mixed,,,2012,male,brown / white
89252,51-60,female,7,74,Mischling klein,,,,2006,male,black
89254,71-80,female,9,92,Labrador Retriever,,,,2006,female,black
89256,81-90,male,11,115,Irish Setter,,,,2006,male,brown
89259,51-60,male,10,101,Jack Russel Terrier,,,,2002,male,White Brown
89260,41-50,male,5,52,Jack Russel Terrier,,,,2006,female,tricolor
89265,51-60,female,7,72,Tibet Terrier,,,,2005,female,red / brown / white
89265,51-60,female,7,72,Tibet Terrier,,Spaniel,,2005,male,red / brown / white
89268,71-80,female,2,21,Shih Tzu,,,,2010,male,beige
89269,51-60,female,7,71,Welsh Springer Spaniel,,,,2006,male,White Brown
89271,41-50,female,6,63,Australian Terrier,,,,2004,male,Brown beige
89274,41-50,female,3,31,Rhodesian Ridgeback,,,,2006,female,maroon
89277,51-60,female,3,33,Berner Sennenhund,,,,2006,male,black / brown / white
89279,71-80,male,8,82,Tervueren,,Belgischer Schäfer,,2006,female,black / brown / red
89280,71-80,female,7,74,Lhasa Apso,,,,2012,male,sable
89283,51-60,female,3,31,Pinscher,Mixed,,,2010,female,black / brown
89286,51-60,female,2,23,Mischling klein,,,,2006,female,tan
89290,41-50,male,9,92,Malteser,,,,2006,female,White
89291,31-40,female,9,92,Labrador Retriever,,American Pitbull Terrier,,2006,female,brown / white
89292,31-40,male,5,52,Segugio,Mixed,,,2005,male,black
89293,41-50,male,11,115,Shih Tzu,,,,2006,female,black-and-white
89293,41-50,male,11,115,Chihuahua,,,,2013,male,cream
89293,41-50,male,11,115,Shih Tzu,,,,2014,female,Red White
89295,71-80,female,11,119,Pudel,,,,2003,female,White
89296,61-70,female,9,92,Irish Terrier,,,,2006,male,red
89299,31-40,male,9,91,Beagle,,,,2008,female,tricolor
89299,31-40,male,9,91,Greyhound,,,,2005,male,black
89302,61-70,male,6,63,English Setter,,,,2006,male,White Brown
89303,51-60,male,9,92,Zwergpudel,,,,2006,female,black
89310,41-50,female,6,63,Dalmatiner,,,,2006,female,black-and-white
89313,21-30,female,9,91,Border Collie,Mixed,,,2006,female,tricolor
89320,71-80,female,3,33,Zwergpudel,,,,2006,female,silver
89321,51-60,male,7,72,West Highland White Terrier,,,,2006,female,White
89322,71-80,female,4,42,Deutscher Schäfer,,,,2001,female,black / brown
89322,71-80,female,4,42,Dackel,Mixed,,,2011,male,black / brown
89324,41-50,male,1,13,Jack Russel Terrier,,,,2000,male,White Brown
89325,41-50,female,11,115,Belgischer Schäfer,,,,2001,female,black-and-white
89331,51-60,male,11,115,Pekingese,Mixed,,,2002,male,brown / white
89332,51-60,female,1,11,Chihuahua,,,,2006,male,beige / white
89332,51-60,female,1,11,Chihuahua,,,,2006,male,silver gray
89333,71-80,male,9,92,Appenzeller,Mixed,,,2004,male,Brown black
89340,31-40,female,2,24,Golden Retriever,,Spitz,,2005,male,blotched
89345,21-30,female,9,92,Mops,,Chihuahua,,2007,female,brown
89347,71-80,female,4,41,West Highland White Terrier,,,,2014,male,White
89348,51-60,female,8,81,Schäfer,Mixed,,,2006,female,black / brown
89349,71-80,male,3,31,Labrador Retriever,,,,2006,female,black
89350,41-50,female,7,73,Spanischer Windhund,,,,2006,male,black
89353,61-70,female,7,71,Continental Bulldog,,,,2006,male,brown / black / white
89355,41-50,female,1,11,Neufundländer,,Labrador Retriever,,2005,male,black
89356,41-50,male,11,111,Mischling klein,,,,2000,female,black / gray
89358,31-40,female,9,91,Mischling klein,,,,2009,female,Gray
89358,31-40,female,9,91,Jack Russel Terrier,,,,2006,female,tricolor
89360,41-50,female,11,111,Bichon frisé,,,,2005,male,White
89362,51-60,male,11,115,Husky,,,,2003,female,black-and-white
89363,41-50,female,3,31,Chihuahua,,,,2006,male,brown
89366,51-60,female,3,31,Jack Russel Terrier,,,,2006,female,tricolor
89370,51-60,male,7,74,Malteser,,,,2004,male,White
89371,61-70,female,2,23,Mischling klein,,,,2009,male,tricolor
89372,41-50,female,5,52,Scottish Terrier,,,,2004,male,wheat
89378,51-60,female,11,119,Italienisches Windspiel,,,,2006,male,Gray
89384,41-50,male,3,33,Zwergpudel,,,,2005,male,black-and-white
89394,41-50,female,7,72,Pudel,,,,2005,male,apricot
89399,71-80,male,12,122,American Staffordshire Terrier,,,,1998,male,Brown black
89402,71-80,male,9,92,Collie,,,,2004,female,black-and-white
89406,21-30,female,3,31,Zwergpudel,,,,2000,male,apricot
89412,61-70,female,4,42,Malteser,,,,2012,female,White
89413,51-60,male,5,52,Parson Jack Russell Terrier,,,,2006,male,white / beige
89414,61-70,female,2,24,Cairn Terrier,,,,2006,female,beige
89415,51-60,female,7,74,Dachshund,,,,2006,male,saufarben
89415,51-60,female,7,74,Dachshund,,,,2006,male,saufarben
89416,31-40,female,10,101,Border Terrier,,Jack Russel Terrier,,2004,female,beige
89422,31-40,female,4,44,Pekingese,,,,2003,female,brown
89423,51-60,female,4,44,Yorkshire Terrier,,,,2006,female,blue / tan
89427,41-50,female,9,92,Zwergspitz,,,,2008,male,tan
89427,41-50,female,9,92,Whippet,Mixed,,,2006,female,White Brown
89427,41-50,female,9,92,Galgo,,,,2005,male,brown black brindle
89433,41-50,female,11,115,Chihuahua,,,,2006,male,tan
89433,41-50,female,11,115,Chihuahua,,,,2006,male,White Brown
89433,41-50,female,11,115,Yorkshire Terrier,,,,2008,male,blue / tan
89436,71-80,male,9,92,Malteser,Mixed,,,2006,male,White
89438,51-60,male,7,71,American Bulldog,,,,2006,female,White Brown
89439,71-80,male,3,34,Dackel,,,,2009,male,red
89439,71-80,male,3,34,Dackel,,,,2009,male,red
89441,61-70,female,10,102,Yorkshire Terrier,,,,2006,female,black / tan
89445,81-90,female,12,123,Chihuahua,,,,2006,male,black-and-white
89448,51-60,female,6,61,Chihuahua,,,,2006,male,black-and-white
89450,51-60,male,8,81,Labrador Retriever,,,,2008,female,yellow
89451,21-30,female,11,119,Tervueren,,,,2014,male,brown
89451,21-30,female,11,119,Malinois,,,,2008,male,brown
89453,61-70,female,10,102,Havaneser,,,,2006,female,brown / white
89454,51-60,male,3,33,Border Collie,,,,2008,female,tricolor
89458,61-70,male,2,21,Flat Coated Retriever,,,,2006,female,black
89459,61-70,female,4,41,Toypudel,,,,2006,male,White
89461,41-50,female,9,92,Dackel,,Foxterrier,,2006,female,tan
89462,41-50,female,7,72,Bergamasker,Mixed,,,2002,male,Gray
89466,41-50,female,9,91,Chihuahua,,,,2006,male,White Brown
89474,41-50,male,3,34,Dalmatiner,,Sennenhund,,1999,female,black-and-white
89477,71-80,female,3,34,Zwergpudel,,,,2006,female,brown
89478,41-50,female,7,71,Rauhaar Dackel,,,,2006,female,saufarben
89480,31-40,female,3,31,Magyar Viszla,,,,2010,female,brown
89482,51-60,female,7,74,Havaneser,,,,2008,female,black
89482,51-60,female,7,74,Havaneser,,,,2006,female,beige
89483,51-60,female,6,61,Yorkshire Terrier,,,,2005,female,blue / tan
89487,41-50,male,9,92,West Highland White Terrier,,,,2011,female,White
89487,41-50,male,9,92,West Highland White Terrier,,,,2010,male,White
89489,31-40,female,3,34,Gos d'Atura Català,,,,2006,female,brown
89494,41-50,female,2,23,Beagle,,,,2006,female,tricolor
89496,41-50,female,11,115,Chihuahua,,,,2004,female,black-and-white
89497,61-70,female,7,72,Berger des Pyrenées,,,,2008,male,fauve
89497,61-70,female,7,72,Terrier,Mixed,,,2007,female,tan
89498,51-60,male,9,92,Boxer,,,,2011,male,yellow
89503,51-60,female,3,31,Chihuahua,,,,2013,female,tricolor
89504,51-60,female,9,92,Jack Russel Terrier,,,,2007,female,brown / white
89507,31-40,female,3,33,Toypudel,,,,2004,male,brown
89511,41-50,male,11,115,Mischling klein,,,,2003,female,Red White
89519,61-70,female,2,21,Bolonka Zwetna,,,,2006,female,black
89520,51-60,female,11,115,Mischling klein,,,,2008,female,brown
89523,71-80,female,7,74,Podenco,,,,2007,female,cinnamon
89524,51-60,female,10,101,Magyar Viszla,,,,2006,male,brown
89525,51-60,male,7,72,Parson Jack Russell Terrier,,,,2007,female,White-red
89526,31-40,female,9,92,Appenzeller,,Jack Russel Terrier,,2004,male,tricolor
89528,31-40,female,5,51,Mischling klein,,,,2006,male,tricolor
89529,61-70,male,3,33,Cavalier King Charles Spaniel,,,,2004,male,tricolor
89533,61-70,female,7,74,Appenzeller,,Sennenhund,,2004,male,tricolor
89534,61-70,male,9,92,Yorkshire Terrier,,Dackel,,2006,female,black / brown / gray
89538,61-70,female,7,74,Mischling klein,,,,2006,female,black / brown
89539,41-50,male,11,119,Terrier,Mixed,,,2006,female,black
89545,61-70,male,7,71,Boxer,,,,2007,female,dark brindle
89546,31-40,female,7,72,Jack Russel Terrier,,,,2003,female,tricolor
89546,31-40,female,7,72,Parson Jack Russell Terrier,,,,2013,male,Red White
89555,41-50,female,7,71,Papillon,,,,2013,female,tricolor
89556,41-50,male,3,34,Dackel,,Jack Russel Terrier,,2002,male,black
89557,41-50,female,2,24,Labrador Retriever,,,,2006,female,brown
89558,71-80,female,3,34,West Highland White Terrier,,,,2003,male,White
89559,41-50,female,9,92,Malteser,,,,2006,female,White
89564,41-50,female,8,82,Podenco Ibicenco,,,,2005,female,brown
89565,51-60,female,4,42,Border Collie,Mixed,,,2007,male,black / brown / white
89570,31-40,male,11,111,Pinscher,,,,2009,female,brown
89570,31-40,male,11,111,Pinscher,,,,2006,male,brown
89572,41-50,female,3,31,Pinscher,Mixed,,,2014,female,brown black brindle
89575,51-60,female,11,119,Windhund,,,,2007,female,blotched
89584,21-30,female,5,51,Podenco,,,,2006,female,tan
89585,41-50,female,9,91,Appenzeller,,Sennenhund,,2006,male,tricolor
89586,81-90,female,7,72,Pudel,,,,2006,male,grey black
89587,61-70,male,8,81,Weimaraner,,,,2006,female,silver
89588,31-40,female,10,102,Chihuahua,,,,2011,male,black-and-white
89591,61-70,male,6,63,Berger de Brie,,,,2006,male,black
89594,41-50,female,1,14,Chihuahua,,,,2011,male,black
89594,41-50,female,1,14,Chihuahua,,,,2011,male,Gray
89594,41-50,female,1,14,Chihuahua,,,,2007,male,beige / white
89595,31-40,female,3,31,Thai Ridgeback,,,,2006,female,sand-colored
89597,41-50,female,2,21,Pinscher,Mixed,,,2005,female,black
89603,41-50,male,6,61,Dalmatiner,,,,2003,male,White black
89603,41-50,male,6,61,Papillon,,,,2008,female,black-and-white
89604,61-70,male,1,13,English Setter,,,,2007,female,White yellow
89604,61-70,male,1,13,English Setter,,,,2007,male,White yellow
89606,31-40,male,4,42,Maremma-Abruzzenhund,,Englische Bulldogge,,2006,male,fauve
89608,51-60,female,7,73,Italienisches Windspiel,,,,2011,female,blue
89609,31-40,female,2,21,Australian Cattle Dog,,,,2006,female,White-red
89612,71-80,male,3,33,Labrador Retriever,,,,2007,female,yellow
89613,31-40,female,9,92,Australian Shepherd,,,,2007,male,black / brown / gray
89613,31-40,female,9,92,Border Collie,,,,2013,male,red merle
89618,71-80,male,7,72,Eurasier,,,,2007,female,red
89623,41-50,male,9,91,Zwergspitz,,Pomeranian,,2010,female,orange
89623,41-50,male,9,91,Entlebucher Sennenhund,,,,2007,female,black / white / beige
89623,41-50,male,9,91,Pomeranian,,Zwergspitz,,2010,male,orange
89625,31-40,female,9,91,Terrier,Mixed,,,2005,female,black
89631,31-40,female,10,101,Whippet,,,,2007,female,White Brown
89632,31-40,male,11,119,Parson Russell Terrier,,,,2007,male,red / brown / white
89633,51-60,female,7,74,Lakeland Terrier,,,,2007,male,red
89638,31-40,female,2,23,Bichon frisé,,,,2007,female,White
89644,31-40,female,3,31,Australian Shepherd,Mixed,,,2006,female,black / gray / white
89645,31-40,male,5,51,Labrador Retriever,Mixed,,,2007,male,black
89648,41-50,female,3,33,Labrador Retriever,,,,2007,female,black
89650,41-50,male,8,82,Dachshund,,,,2006,female,black red
